livre.chapitre.verset,Francais,Anglais,BIBALDA_TA_PELDETTA,Bulu,Guiziga,Fulfulde_Adamaoua,Fulfulde_DC,KALATA_KO_SC_Gbaya,KALATA_KO_DC_Gbaya,Kapsiki_DC,Tupurri
1KI.1.1," Le roi David était vieux, avancé en âge; on le couvrait de vêtements, sans qu'il pût se réchauffer. ","Now king David was old and stricken in years; and they covered him with clothes, but he gat no heat.","Mulla David muɗi maari, busata valam kali ŋolo; nisi baram sligar talam kaw, tuwam may gi ku noŋɗi. ","Eyoñe te njô bôte David a ntoo nnôm abui, njalan a mimbu, be nga vute nye mimfinga, ve nyôle jé teke nyoñ ayôñ. ","Davit buy madiɗa, a gi gal le haɗa wãˀ. Ko da a sirtakaŋ borgo le avu vu tekeɗe kwana, anta gaŋ gippe ta. ","Laamiiɗo Daawuda ndottidi masin, duuɓi maako ɗuuɗi. Ɓe cuddi mo bee limce, ammaa o maataay gulɗum. ","Laamiiɗo Daawuda ndottidi masin, duuɓi maako ɗuuɗi. Ɓe cuddi mo bee limce, ammaa o maataay gulɗum. ","Wannu David sɔka kaɗi, pɛ-a dɔka so nyɛmna. Kà‘i kpe laa nɛ̀ tɛ-a, ɓɛɛ tɛ-a ba wee na. ","Wannu David sɔka kaɗi, pɛ-a dɔka so nyɛmna. Kà‘i kpe laa nɛ̀ tɛ-a, ɓɛɛ tɛ-a ba wee na. ",Nahe meghe David halenyɛ təwə təwə. Kanza geva ta ŋkɛ ɓete ɓete ya mbeli zaɗaghe nda lekwesa kwele kwele kənəa geva we. ,"Wañ Dafid hay taw taçaçbe go, kiñgi äe hay joñ go puri. AÀ hay blar oçoçbe ne hen ti, sen äuy hay bay de kaçaçge ma hol see äe wa so. "
1KI.1.2," Ses serviteurs lui dirent: « Que l'on cherche pour mon seigneur le roi une jeune fille vierge; qu'elle se tienne devant le roi et le soigne, et qu'elle couche dans ton sein, et mon seigneur le roi se réchauffera. » ","Wherefore his servants said unto him, Let there be sought for my lord the king a young virgin: and let her stand before the king, and let her cherish him, and let her lie in thy bosom, that my lord the king may get heat.","Sa sunda valamu di talamu: Mulla, wulin kayni numa garaŋ goot-cat tara kepe ta bay bur tam sa tuwa; na' ma col vokaŋ tani, na' ma kotaŋ tuwaŋu, na' ma bur gaa dikaŋu; ki kayn nala tuwaŋ ma gi kuwa. ","Nde bebo bisaé bé be nga jô nye na: Ba yiane jeñ éndune ngone minga asu njô bôt e masa wom, a ye saane njô bôt, a ye bo nye ane ngal, a ye bômbô wo e tôé, nalé njô bôt, e masa wom a ye wôʼô nyôl ayôñ. ","Akẽh na, gawla ngi mamay naŋhay a ɓakaŋ na: «Sey i ram, i supukuw zuŋ diili mungbuˀo kine buy Kumani, ɓa a duw gwat ngi zum, a ki slimiɗ ar ka, a hin a duba ɗike, ɓa a juw gippe far.» ","Nden jaggiiɓe maako mbi'i mo: “Barkaama min njahan min ɗaɓɓitane paanyo debbo mo meeɗaay anndugo gorko sam ngam o huuwane e o hakkilane, o waalo haa kommbi ma ngam a maata gulɗum.” ","Nden jaggiiɓe maako mbi'i mo: “Barkaama min njahan min ɗaɓɓitane paanyo debbo mo meeɗaay anndugo gorko sam ngam o huuwane e o hakkilane, o waalo haa kommbi ma ngam a maata gulɗum.” ","O wi-de-tom kɔ̧-a̧ tɔ̧ɔ̧ ha̧ a̧: «Wi tɛ kii ŋma be-zɔŋa nɛ tɛ iŋ tɛ na ha̧ nyaa wannu k’ɛɛ, wen dee tom ha̧ a̧ hee kóò kɔ̧-a̧ ga. A̧ tɛ kpe gɛ̧ɛ̧ ha̧ wannu, ɓɛɛ tɛ nyaa wannu baa wee.» ","O wi-de-tom kɔ̧-a̧ tɔ̧ɔ̧ ha̧ a̧: «Wi tɛ kii ŋma be-zɔŋa nɛ tɛ iŋ tɛ na ha̧ nyaa wannu k’ɛɛ, wen dee tom ha̧ a̧ hee kóò kɔ̧-a̧ ga. A̧ tɛ kpe gɛ̧ɛ̧ ha̧ wannu, ɓɛɛ tɛ nyaa wannu baa wee.» ","Ma ke mbeli nyi yite shɛ ɓiyitsa: «Meghe, lə n'yɛ sepake ŋa degheli kezha mene ŋa slene kala male ta ŋa nda ɓelahe nde vare gha yitea nza na ɓete ɓete!» ","Weere joçoçre äen kal wo wiigi äe ga: Daga aè mo joñ nen kië may ma tigli maga jobo bay de suli de äe wa ëa ne Wañ äi no, ne Wañ. Daga aà mo hay pel Wañ, mo hay wañ see ne hene, day mo suu jiili äe. Do kay nono, see wañ äin wañ fer yañ baa wuu. "
1KI.1.3," On chercha dans tout le territoire d'Israël une jeune fille qui fût belle, et l'on trouva Abisag, la Sunamite, que l'on amena au roi. ","So they sought for a fair damsel throughout all the coasts of Israel, and found Abishag a Shunammite, and brought her to the king.","Nisi gar goot-cat ta jifiyta hay nagata vi Israyel noŋ kafe, nisi fa' kayn ti Abisak ta Sunamitta, nisi mara' kat mulla. ","Be nga jeñ abeñ ésoé ngone minga e si ése ya Israél; ane be nga yen Abisag, ngone Sunamite, nde be nga zuu nye e be njô bôt. ","Dar a bulaka hirwuy Israyele gar ngi sipi zuŋ diili mukuy teˀe so. A ra lumam zuŋ diili ada, angi walahay Sunem. A zilaka Abisak, a soko di da buyo. ","Ɓe ɗaɓɓiti paanyo debbo ŋarniiɗo nder maral Isra'iila fuu. Ɓe tawi Abisag Sunemiijo, ɓe ngaddi mo haa laamiiɗo. ","Ɓe ɗaɓɓiti paanyo debbo ŋarniiɗo nder maral Isra'iila fuu. Ɓe tawi Abisag Sunemiijo, ɓe ngaddi mo haa laamiiɗo. ","Nɛ́ mɔ'ɔ nɛ̀ wa kia ŋma de be-zɔŋa nú  Israɛl  lɛŋ; wa kpaa Abisak, ŋma boko-be Sunɛm, ɓɛɛ wa mgbɔ a̧ tɛnɛ ha̧ wannu. ","Nɛ́ mɔ'ɔ nɛ̀ wa kia ŋma de be-zɔŋa nú  Israɛl  lɛŋ; wa kpaa Abisak, ŋma boko-be Sunɛm, ɓɛɛ wa mgbɔ a̧ tɛnɛ ha̧ wannu. ",__Error__,"AÈ raw kië may ma tigli ma de wore go äi sir Israyel äuy, aè kal da' Abisag may jar Sunamid no, maga aè kal nduugi de äe äiñ wañ. "
1KI.1.4, Cette jeune fille était fort belle; elle soigna le roi et le servit; mais le roi ne la connut point. --Conspiration d'Adonias.--,"And the damsel was very fair, and cherished the king, and ministered to him: but the king knew her not.","Goot-cat na'ta kayni jifiyta va' suwiya. Na' kot tuw mulla, sunumu kaw; may mulla may bur ta'ɗi.","Esoé ngone minga te é mbe étua abeñ, é nga voñôlô njô bôt a saane nye. Ve njô bôt a nji ke fulane nye énoñ.","Zuŋ diili nah, kuy naŋ a zli ta wãˀ, a ki slimiɗ ar buyo, a daŋ gwat ngi zumo. Amma ko buy a sinaŋ ngi ngwasa ta ɓula.","Paanyo debbo oo, o ŋarniiɗo masin. O laati kakkilanoowo laamiiɗo, o ɗon huuwana mo. Ammaa laamiiɗo meeɗaay anndugo mo.","Paanyo debbo oo, o ŋarniiɗo masin. O laati kakkilanoowo laamiiɗo, o ɗon huuwana mo. Ammaa laamiiɗo meeɗaay anndugo mo.","Boko-bem’ɛi yora so zɔŋa nyɛmna; a̧ duka hee kóò ko wannu ga, de nɛ tom ha̧ a̧. Mɔ kpɔk, wannu duk in a̧ na.","Boko-bem’ɛi yora so zɔŋa nyɛmna; a̧ duka hee kóò ko wannu ga, de nɛ tom ha̧ a̧. Mɔ kpɔk, wannu duk in a̧ na.",__Error__,"Maytigli sen hay de wore debañ tu señ. AÀ kal wañ see ne wañ, kal ya'ge ti peele ne hene. AÀma wañ suu de äe do waçy äe no gaè."
1KI.1.5," Or Adonias, fils de Haggith, s'élevait dans ses pensées, disant: « C'est moi qui serai roi. » Et il se procura des chars et des chevaux, et cinquante hommes courant devant lui. ","Then Adonijah the son of Haggith exalted himself, saying, I will be king: and he prepared him chariots and horsemen, and fifty men to run before him.","Adoniya, goora vi Haggit, suburta kal hayamu, nam ka di ala: Muɗ mul ɗawn mi nanu. Nam gar keke-ma-duur kep hiɗi sum sa jaŋ kulumayna kaw, gar sum sa jaŋ vokomna dok-vasl may. ","Adôniya e mona Agit a nga bili beta ôsimesan a jôʼô na: Ma ma ye jôô. A nga bili vagoñe bita wua, bikabela a bôte mewôm metan ba ke nye mimbil ôsu.  ","Hirak ti di nah na, mangal ngi Davit ada, a zilaka Adoniya, yo mumuŋ naŋ i Hagit. A huhumo vu naŋ ti slimiɗ naŋ yarma, a ɓi: «Masa zuma buyo i yaha.» A hil mota ngi vurumoy ati pilisey, waɗ mizli mizilehey kukur zlum, a zluzluɓam a mbuŋ naŋ. ","Adoniya ɓii Daawuda mo Haggit danyani mo mawniti, wi'i: “Min mi laamoto.” Non o taaskani hoore maako mootaaji pucci e wa'iiɓe e worɓe cappanɗe njowo dogganɓe yeeso maako . ","Adoniya ɓii Daawuda mo Haggit danyani mo mawniti, wi'i: “Min mi laamoto.” Non o taaskani hoore maako mootaaji pucci e wa'iiɓe e worɓe cappanɗe njowo dogganɓe yeeso maako . ","Adonias, bem ko David in Hagit, taa so kɔ‘i nɛ́ wi a̧ tɛ ba wan, ɓɛɛ tɔ̧: «Nɛ́ mi a̧ tɛ ɔ wan.» A̧ baa keekee-biro kpɔk, o nyaŋa in bíí ɓu-mɔɔrɔ mɛ nɛ in a̧.  ","Adonias, bem ko David in Hagit, taa so kɔ‘i nɛ́ wi a̧ tɛ ba wan, ɓɛɛ tɔ̧: «Nɛ́ mi a̧ tɛ ɔ wan.» A̧ baa keekee-biro kpɔk, o nyaŋa in bíí ɓu-mɔɔrɔ mɛ nɛ in a̧.  ",__Error__,"Adoniya, je ni Haggid kal ur waçaçre po mbe ti ëiggi äe tu señ day ga: Joñ ge wañ diñ ndi! AÀ kal kië pus durgi ma durgi wo, de jar yaë piiri wo, de jar ni do dwee maga hay wo ti ëee pel äe ti'i. "
1KI.1.6," Et son père ne lui avait jamais fait de peine dans sa vie en lui disant: « Pourquoi agis-tu ainsi? » En outre, Adonias était très beau de figure, et sa mère l'avait enfanté après Absalom. ","And his father had not displeased him at any time in saying, Why hast thou done so? and he also was a very goodly man; and his mother bare him after Absalom.","Hay buur ma irita valam kaf kayni, bulum bay gatam sem kep ala naŋ lum na kayn mi mige tuwa. Adoniya namna kayni jifiy ŋolo, nam kayni mi ma vuɗ kay Absalomna. ","Nté ôse David a nga vee, a nji komekan Adôniya môs éziñ a jôʼô nye na: Amu jé wo bo avale di? Nalé fe na nye fe a mbe abeñ abui, nyia a nga biaé nye e mvuse Absalom. ","Dambalaka, zle angi gil naŋ vuna si na, ko cine a bucaŋ ɗaˀ ta wãˀ si, ɓa a ɓaŋ ki gi di i gwat mi nah ka na, ko a ɓaŋ ɗaˀ ta. Yo ma na, naŋ vuna, naŋ kuy haɗa teˀe, mumuŋ a yaŋ i mijingaˀ ngi Absalom. ","Baaba maako meeɗaay felugo mo sam, ƴamaay mo: “Koni mbaɗata ɗum?” Adoniya o ŋarniiɗo, daada  maako danyno mo ɓaawo Absalom. ","Baaba maako meeɗaay felugo mo sam, ƴamaay mo: “Koni mbaɗata ɗum?” Adoniya o ŋarniiɗo, daada  maako danyno mo ɓaawo Absalom. ","Ku̧u̧naŋ-a n'aa duka nɛ̀ bem gasi nɛnɛ, dáà kɔ̧-a̧ gai a̧ ndé, «Mɛ de mɔ hegɔ wen ge nde?» na. In mbɛt a̧ yora so ŋgaiwi nyɛmna, ɓɛɛ nɛ́ a̧ a̧ gboo ɗoŋ Absalɔm. ","Ku̧u̧naŋ-a n'aa duka nɛ̀ bem gasi nɛnɛ, dáà kɔ̧-a̧ gai a̧ ndé, «Mɛ de mɔ hegɔ wen ge nde?» na. In mbɛt a̧ yora so ŋgaiwi nyɛmna, ɓɛɛ nɛ́ a̧ a̧ gboo ɗoŋ Absalɔm. ",__Error__,"Le ti caw äen mono pan äe ruun ti boñ gaa, noga wiin ba ti äoñ ga: Ndo joñ do kay no mono gahaçyla gaa äuy yaw. AÀ doniya hay de eegre, de wore ma koge lay, day aà hay biñ go diñ blam Absalom. "
1KI.1.7," Il y eut des entretiens avec Joab, fils de Sarvia, et avec le prêtre Abiathar; et ils embrassèrent le parti d'Adonias. ","And he conferred with Joab the son of Zeruiah, and with Abiathar the priest: and they following Adonijah helped him.","Nam ŋra vunam hiɗi Yowab goora vi Seruya, hiɗi mul-ma-ɗifinna Abiyatar kaw; nisi tap kuɗ galla valamu may. ","A nga kui tyiñ a Yôab, e mona Séruya, a kui fe tyiñ a Abiatar, ntuni; bebaane be nga suʼu nye si. ","Adoniya a zla a wuɗ gi gidiɓi, joˀ Zoˀap, mangal ngi Seruya, waɗ masay Abiyatar, a jinakaŋ. ","Adoniya sarwotiri bee Yo'ab ɓii Seruyatu e Abiyatar limanjo. Ɓe mballi Adoniya, ɓe tokki mo. ","Adoniya sarwotiri bee Yo'ab ɓii Seruyatu e Abiyatar limanjo. Ɓe mballi Adoniya, ɓe tokki mo. ","A̧ ee nú in Jɔab bem ko Sɛruya in wi-ɗafi-sɔ̧ Abiatar, ɓɛɛ wa ye ɗoŋ-aa; ","A̧ ee nú in Jɔab bem ko Sɛruya in wi-ɗafi-sɔ̧ Abiatar, ɓɛɛ wa ye ɗoŋ-aa; ","Pa yɛ Adoniya ntsəɓəte mɛ le meghea ka sewajɛ nya kwele, Zhowab nya nza sləa meghekɛ kaSerəwya, ba'a le nde dzeghe Shala Abiyatar, pa hɛ yɛte kakemane. ","AÀ kal wo ndalge de Jowab je ni Seruya no, de Abiyatar je sië jag no, jar sen la kal wo go tay jag wer Adoniya. "
1KI.1.8," Mais le prêtre Sadoc, Banaïas, fils de Joïadas, Nathan le prophète, Séméï, Réï et les vaillants hommes de David ne furent pas avec Adonias. ","But Zadok the priest, and Benaiah the son of Jehoiada, and Nathan the prophet, and Shimei, and Rei, and the mighty men which belonged to David, were not with Adonijah.","May mul-ma-ɗifinna Sadok, Benaya, goora vi Yehoyada, Natan ma jobta, Simey, kep hiɗi sum sa diksi jufayna vi David kaf min tap kuɗumɗi.","Ve bôte bana be nji ke bo e ngame Adôniya: ntuni Sadok, Benayahu e mona Yehôyada, nkulu mejô Natan, Siméyi, Réyi a biwôlô bi bôte mewosane David. ","Amma ko masay Sadok, Beneya, mangal ngi Yoyada, mijiviɗ Nataŋ ati Simey, yo Rey ati soje mihĩˀĩ ngi buy Daviteye, t'anta asi Adoniya ta.","Ammaa Cadok limanjo e Benaya ɓii Yoyada e annabi Natan e Sim'i e Ree'i e yimɓe Daawuda suusɓe, ɓe fuu ɓe tokkaaki Adoniya. ","Ammaa Cadok limanjo e Benaya ɓii Yoyada e annabi Natan e Sim'i e Ree'i e yimɓe Daawuda suusɓe, ɓe fuu ɓe tokkaaki Adoniya. ","ɓɛɛ nɛ̀ ko wi-ɗafi-sɔ̧ Sadɔk, in Bɛnaya bem ko Yehoyada, in  wi-tɔ̧-wen  oi nú Sɔ̧ Nataŋ, in Simɛi, in Rɛi, ká bá nɛ̀ o ŋgaŋa wi-biro ko David, wa yor so kɔ-wa ɗoŋ Adonias na.","ɓɛɛ nɛ̀ ko wi-ɗafi-sɔ̧ Sadɔk, in Bɛnaya bem ko Yehoyada, in  wi-tɔ̧-wen  oi nú Sɔ̧ Nataŋ, in Simɛi, in Rɛi, ká bá nɛ̀ o ŋgaŋa wi-biro ko David, wa yor so kɔ-wa ɗoŋ Adonias na.","Ama yɛ Sadok nya kande dzeghe Shala, le Benaya wəzege ta Yoyada, le nde mɛ ŋkwa ta Shala Natan, Shimɛyi, Rɛyi ba'a ka sewajɛ nyi keya David ne, kese hɛ kadzehwa ghena ta Adoniya we.","Ama, je sië jag Sadog, Banayahu, je ni Yehoyada no, Natan je ndar nen waçaçre ma jag Baa go, Simey Rey de jar bogawla mani Dafid wo no, sen joñ wo wer Adoniya gaè."
1KI.1.9," Adonias immola des brebis, des boeufs et des veaux gras près de la pierre de Zohéleth, qui est à côté d'En-Rogel, et il invita tous ses frères, fils du roi, et tous les hommes de Juda, serviteurs du roi. ","And Adonijah slew sheep and oxen and fat cattle by the stone of Zoheleth, which is by En–rogel, and called all his brethren the king's sons, and all the men of Judah the king's servants:","Adoniya ŋat fok-dimina, ŋat luwayna, ŋat guro-luway ma jakayna, goboy hiɗi hiɗiyta vi Zohelet, ta ka gal En-Rogel; ɓosiyomna gurona vi mulla kaf nam nam yisi aya, hiɗi sumuna vi Yuda sa ka sun mulla kafe. ","Ane a nga tyiʼi mintômba, beyôm benyak a bitoñe benyak bi nʼavem asu metunaʼa bebé akoʼo zôhélét e ne fefel anjeñe Rôgél, ndʼa nga bañete bobenyañe bé bese bone be njô bôt a e bôte bese ya Yuda be nga saane njô bôt. ","Ngi pas numuŋ ada na, Adoniya a gi mikuli ti tumuŋhoy, slahay, waɗ ziri sla muzlumburahay gweˀ avu‹ɗugur maslir ŋkekŋkek›, a ciki yam miviɗiviɗi a En-Rogel. Sukum naŋ, ziri buyoy ati mizli ngi hirwuy Zudahay gar, gawla ngi buyoy na, a zila taŋ ng'araŋ. ","Nyannde feere Adoniya taaski juulde mawnde, o hirsi dammooji e ga'i e nyalbi payɗi haa hayre Sohelet baŋnge En-Rogel. O ewni deerɗiraaɓe maako, ɓiɓɓe laamiiɗo fuu e jagganiiɓe laamiiɗo Yahuudu'en fuu. ","Nyannde feere Adoniya taaski juulde mawnde, o hirsi dammooji e ga'i e nyalbi payɗi haa hayre Sohelet baŋnge En-Rogel. O ewni deerɗiraaɓe maako, ɓiɓɓe laamiiɗo fuu e jagganiiɓe laamiiɗo Yahuudu'en fuu. ","Adonias ɗafa sɔ̧ nɛ̀ o sami, o ndai in o ŋmaŋa be ndai sɛn ká̧ gasa ta ko Zohɛlɛt zu-zer Ɛn-Rogɛl, ɓɛɛ a̧ sa o bem ko wannu, o nya-a̧ lɛŋ, in o be Juda lɛŋ nɛ de tom ha̧ wannu. ","Adonias ɗafa sɔ̧ nɛ̀ o sami, o ndai in o ŋmaŋa be ndai sɛn ká̧ gasa ta ko Zohɛlɛt zu-zer Ɛn-Rogɛl, ɓɛɛ a̧ sa o bem ko wannu, o nya-a̧ lɛŋ, in o be Juda lɛŋ nɛ de tom ha̧ wannu. ","Ma te kwete veci ne, pa Adoniya menete gəsəkə kewəbanyɛ kwa gela ta Zohɛlɛt, dekwede yitea Ɛn-Rogəwɛl, pa dzeghekɛ melɛ le timɛti, le sla ba'a le kweci wəshi keseɗa nyi hɛnɛhɛa hɛnɛhɛa. Pa ŋkɛ hekakɛ kweci ŋwalea meghe David, ka kesaka yitenyɛ ba'a mbeli pɛtɛ ganji nyi te hɛɗia Zhəwda nyi kese kamene nda slene ke meghe. ","Adoniya raw joñ siigi jag de horogre ma kluuri wo de ma kleere wo, de weere dere ma de goäre wo äiñ huuli ma Soheled maga ti jeñ Eyn-Reguwel mono. AÀ kal ëe heçeçre äen jar ni wañ wo le äuy, de weere joçoçre wañ jar Juda wo le äuy. "
1KI.1.10," Mais il n'invita pas Nathan le prophète, ni Banaïas, ni les vaillants hommes, ni Salomon, son frère. --Salomon désigné par David comme son successeur.--","But Nathan the prophet, and Benaiah, and the mighty men, and Solomon his brother, he called not.","May Natan ma jobta, Benaya, sum sa donona hiɗi goor-bulumna Salomon kaw nam min vulsi yit noŋɗi.","Ve a nji ke bañete nkulu mejô Natan, nge Benayahu, nge biwôlô bi bôte mewosan, nge monyañe wé Solômon.","Amma mijiviɗ Nataŋ, Beneya ati sojehey mihĩˀĩ ngi jigina buyo, waɗ Salomoŋ, sukum naŋ na, ko a zila taŋ ta ɓula.","Ammaa o ewnaaki annabi Natan e Benaya e aynooɓe e laamiiɗo Suleymaanu, deerɗiiko.","Ammaa o ewnaaki annabi Natan e Benaya e aynooɓe e laamiiɗo Suleymaanu, deerɗiiko.","Ɓɛɛ o wi n'aa sa na, nɛ́ Nataŋ  wi-tɔ̧-wen  oi nú Sɔ̧, Bɛnaya, o ŋgaŋa wi-biro in nya a̧ Salomɔŋ.","Ɓɛɛ o wi n'aa sa na, nɛ́ Nataŋ  wi-tɔ̧-wen  oi nú Sɔ̧, Bɛnaya, o ŋgaŋa wi-biro in nya a̧ Salomɔŋ.","Ama kese kaheka nde mɛ ŋkwa ta Shala Natan, le Benaya, le ka sewajɛ nyi keya meghe, ba'a wəza meghekɛ Salomon we.","Ama aà ëe je ndar nen waçaçre Baa go Natan le ni gaa, koh Benayahu, de jar bogawlan wo no, koh hen äe Salomoñ."
