livre.chapitre.verset,Francais,Anglais,BIBALDA_TA_PELDETTA,Bulu,Guiziga,Fulfulde_Adamaoua,Fulfulde_DC,KALATA_KO_SC_Gbaya,KALATA_KO_DC_Gbaya,Kapsiki_DC,Tupurri
2SA.1.1," Après la mort de Saül, David était revenu de battre les Amalécites, et David demeurait depuis deux jours à Siceleg. ","Now it came to pass after the death of Saul, when David was returned from the slaughter of the Amalekites, and David had abode two days in Ziklag;","Hay li ma Sawul mit kayni, David ay hoti vo hay Siklag ir buur ma', bugol nam ci sa Amalekŋa ay cina. ",Valé Saül a wuya éyoñe David a nga bulan zu tabe Tiklag a soʼo mane wôé Beamalésite. Nde a nga bômbô valé melu mebaé. ,"Ti Davit muso cifi a Sikilak, a dirba naŋ mikiɗa Amalekey na, naɓa Sawul a muc le si. Davit a cifi a diga, a gi hin cuw. ","Ɓaawo maayde Sawulu, Daawuda jaalinooɗo Amaleki'en warti Cikilak, o faɓɓi ton nyalɗe ɗiɗi. ","Ɓaawo maayde Sawulu, Daawuda jaalinooɗo Amaleki'en warti Cikilak, o faɓɓi ton nyalɗe ɗiɗi. ","Ɗoŋ nɛ Saul fea, David pia nɛ̀ fara n'aa nɛ̀ɛ̀ bi o be Amalɛk sɛnɛ. A̧ duka sɛn Siklag zɛ yiitoo. ","Ɗoŋ nɛ Saul fea, David pia nɛ̀ fara n'aa nɛ̀ɛ̀ bi o be Amalɛk sɛnɛ. A̧ duka sɛn Siklag zɛ yiitoo. ",Nahe Sawəl kemte nda tese David kantishɛ mbe Siklag kwa sheke ŋkɛ kwamte ɗa ka Amalɛk. Pa ŋkɛ menete hɛ bake kwa sebe ta ŋkɛ. ,"Blam huli Sawul mono, Dafid fer le Siglag de maga se äum jar Amalesid wo le go äum äum mono. Se raw joñ naw ni äoge. "
2SA.1.2," Le troisième jour, voici qu'un homme arriva du camp, d'auprès de Saül, les vêtements déchirés et de la terre sur la tête. Lorsqu'il arriva près de David, il se jeta par terre et se prosterna. ","It came even to pass on the third day, that, behold, a man came out of the camp from Saul with his clothes rent, and earth upon his head: and so it was, when he came to David, that he fell to the earth, and did obeisance.","Hay buurta ɦidita, san kep may goy hay kaŋŋa vi sa fi Sawul pa, sligara valam goy jeti jet, butuwn koy kalam ko may. Hay li ma nam co vok ir David, nam gi tuwam gaa kay nagata, dab vokom gaa'a. ","E môse lale, môt a nga so minkane mi Saül, mengômesan me too nyaban a fem nlô ôse, ndʼa nga ku si a kute fe meboñe si. ","Ngi hin mimakir naŋ na, mbur gawla a so zle ar li Sawul mipi sar a diga, a ndilawa. Zana ngi vu vuhoy i mingirahay le ngar ngar, yo hirnga, muyuŋ limbirim. Naŋ mindilo ndil a ciki Davite na, a diɗ durus, a huruk huruk a mbuŋ Davite. ","Nyannde tataɓre goɗɗo iwi diga saŋngeere konu Sawulu, wari haa Daawuda, limce maako ɗon ceeki, mbulwuldi ɗon dow hoore maako . O tuggi koppi, o waali, o hippi yeeso Daawuda. ","Nyannde tataɓre goɗɗo iwi diga saŋngeere konu Sawulu, wari haa Daawuda, limce maako ɗon ceeki, mbulwuldi ɗon dow hoore maako . O tuggi koppi, o waali, o hippi yeeso Daawuda. ","Tɛ taar zɛ, ŋma bíí tɛ̀ɛ́ nɛ kɔ̧ gbagari ko Saul; laa kɔ̧-a̧ a̧ka̧ a̧k, ɓɛɛ zu-a lɛŋ nɛ́ fuunu. A̧ hɔa katɛ David, ɓɛɛ a̧ hɔ̧fi̧ gu yí-a nù. ","Tɛ taar zɛ, ŋma bíí tɛ̀ɛ́ nɛ kɔ̧ gbagari ko Saul; laa kɔ̧-a̧ a̧ka̧ a̧k, ɓɛɛ zu-a lɛŋ nɛ́ fuunu. A̧ hɔa katɛ David, ɓɛɛ a̧ hɔ̧fi̧ gu yí-a nù. ","Ma kwa sebe ta hɛ mahekene ne, pa kwete mempɛhweta nya ghweneke mbeli shave mbe ghedəkwəa Sawəl ntsehe. Keŋkwahe ŋkwahe lekwesa ta ŋkɛ, kebehwe behwe ghəa ŋkɛ va keləwə nya kawəsə kencɛ ghena ta mte. Ma takwa takwa ŋkɛ yitea David ne, vəkwə ŋkɛ ntiŋə sha ghə mbe hɛɗi.","Ti naw ma de swa'n mono, jobo raw age le ti ngeel maga Sawul hay wo de kañge le jag jaw ni mono, go de ngrag oçoçbe see äuy lay, go de lag sir ti äuy lay. De maga se a go se Dafid mono, se kal le' mondra gesiñ. "
2SA.1.3, David lui dit: « D'où viens-tu? » Et il lui répondit: « Je me suis sauvé du camp d'Israël. » ,"And David said unto him, From whence comest thou? And he said unto him, Out of the camp of Israel am I escaped.",David dumu: Naŋ may arige pa? Nam hot dita: Nan piray goy hay vokŋa vi Israyella pa. ,David a nga jô nye na: Wo so vé? A nga yalane na: Ma te tup minkan mi Israél. ,Davit a cufuɗaŋ: «Ki so ti damaka?» Gawla a mbiɗaŋ di: «I loho tir li pi sar ngi Israyeley.» ,"Daawuda ƴami mo: “Diga toy ngarɗaa?” O jaabi: “Mi daɗi, mi wari diga saŋngeere konu Isra'iila.” ","Daawuda ƴami mo: “Diga toy ngarɗaa?” O jaabi: “Mi daɗi, mi wari diga saŋngeere konu Isra'iila.” ",David aka a̧: «Mɛ tɛ nɛ̀ déè nde?» Wi’ɛi kifa nú: «Mi yu mɔ tɛnɛ nɛ̀ kɔ̧ gbagari ko o be  Israɛl .»,David aka a̧: «Mɛ tɛ nɛ̀ déè nde?» Wi’ɛi kifa nú: «Mi yu mɔ tɛnɛ nɛ̀ kɔ̧ gbagari ko o be  Israɛl .»,Ma ke David: «Tema se na wa?» Ma ke zhɛnete nda: «'Ya mbele ɗa shave mbe ghedəkwəa ka Israyɛl.» ,Dafid day wiin gano: Ndo a le gen la? Se kal ferge ne hen ga: Ndi yaçaç le go ti ngeel maga Israyel wo le de kañge ni mono. 
2SA.1.4," David lui dit: « Qu'est-il arrivé? Raconte-le-moi donc. » Il dit: « Le peuple s'est enfui de la bataille, et un grand nombre parmi le peuple sont tombés et ont péri; Saül même et son fils Jonathas sont morts. » ","And David said unto him, How went the matter? I pray thee, tell me. And he answered, That the people are fled from the battle, and many of the people also are fallen and dead; and Saul and Jonathan his son are dead also.","David dumu: Va ma li'e mi mige? Naŋ danay tuwa. Nam hot dita: Sum sa Israyella muni jaŋi vun duura, sumun ŋolo yak gaa'a, fi mitta kaw, Sawul hiɗi goora valam Yonatan kaw mitiya. ","David na jé ja lôt? Kate me foé! Ane môt a nga yalane na: Bôt ba te tube mewosan a bôt abui yʼayoñ ba te mane ku a wu, Saül émien a mone wé Yônatan be wuya. ","Davit a ɓaŋ: «Ɓi a cuh mbri a diga ka? Inga slufiy di.» Gawla tuwa, a ɓaŋ: «Soje Israyeley a kilam le tir li kiɗa vu. A kiɗam le haɗi asi soje ndraˀahaya. Ko Sawul ati mangal naŋ Zonataŋ kwana, a micam le.» ","Daawuda ƴami mo: “Noy kubar? Yeccam ɗum!” O wi'i: “Jama'aare Isra'iila doggi, ɗuuɗɓe nder yimɓe men boo maayi. Sawulu e ɓiyum Yonatan, kamɓe boo ɓe maayi.”","Daawuda ƴami mo: “Noy kubar? Yeccam ɗum!” O wi'i: “Jama'aare Isra'iila doggi, ɗuuɗɓe nder yimɓe men boo maayi. Sawulu e ɓiyum Yonatan, kamɓe boo ɓe maayi.”",David aka a̧ woyo: «Mɔ yaka hee ge? Mɛ̀ tɔ̧́ ha̧‘m!» Wi’ɛi kifa nú: «O be  Israɛl  yuu biro; ɓɛɛ bíí nɛ̀ dɔka-a fea. Saul in bem kɔ̧-a̧ Jɔnataŋ fea mbɛt.»,David aka a̧ woyo: «Mɔ yaka hee ge? Mɛ̀ tɔ̧́ ha̧‘m!» Wi’ɛi kifa nú: «O be  Israɛl  yuu biro; ɓɛɛ bíí nɛ̀ dɔka-a fea. Saul in bem kɔ̧-a̧ Jɔnataŋ fea mbɛt.»,"Ma ke David zhɛkwa: «Gezete ɗa wəsə nya kemenete geva.» Ma ke shɛ: «Nahe ka sewajɛa ka Israyɛl kehwɛnji same kwa mpa, kwele kwele ka sewajɛ nyi mpəmte mbeli. Pa le Sawəl le wəzege ta ŋkɛ Zhonatan kempə.» ",Dafid kal wiigi äe gano: Ree mayse joñ le ni la? Fer waçaçre me ti äe ëala. Se raw ferge gano: Jarn ëee wo do jaw no. Day pa mono jar debañ yoo ngaäan taw wo go. Sawul wo de weel äe Jonatañ dra' hu wo go lay. 
2SA.1.5, David dit au jeune homme qui lui apportait ces nouvelles: « Comment sais-tu que Saül et son fils Jonathas sont morts? » ,"And David said unto the young man that told him, How knowest thou that Saul and Jonathan his son be dead?",David di tam goor-joriyo ma maram labara ala: Naŋ wi ala Sawul hiɗi goora valam Yonatan mitiya kayn witige? ,Nde David a nga jô ndôman é nga kañete nye jame dina na: Wo yem aya na Saül a mone wé Yônatan be ne ñwuan? ,"Davit a cufuɗa gawla muso faŋ ɓi nah tuwa: «Sawul ati mangal naŋ Zonataŋ a micam le na, ki si na mbri mbrike?» ",Daawuda ƴami mo fahin: “Noy anndirɗa Sawulu e ɓiyum Yonatan maayi?” ,Daawuda ƴami mo fahin: “Noy anndirɗa Sawulu e ɓiyum Yonatan maayi?” ,David aka betom'i: «Mɛ dee hee ge iŋ nɛnɛ‘e Saul in bem kɔ‘i Jɔnataŋ fea ge?»,David aka betom'i: «Mɛ dee hee ge iŋ nɛnɛ‘e Saul in bem kɔ‘i Jɔnataŋ fea ge?»,Ma ke David shɛ zhɛkwa: «Tsema ɗepe na nahe yɛ Sawəl le Zhonatan kempə wa?» ,Dafid raw wii weel ma joçoç se maga hay fer waçaçre sen ne hen gano: Ndo ko koge ga Sawul wo de weel äe Jonatañ wo go de huli la? 
2SA.1.6," Et le jeune homme qui lui apportait la nouvelle répondit: « Je me trouvais par hasard sur la montagne de Gelboé; et voici que Saül s'appuyait sur sa lance, et voici que les chars et les cavaliers étaient près de l'atteindre. ","And the young man that told him said, As I happened by chance upon mount Gilboa, behold, Saul leaned upon his spear; and, lo, the chariots and horsemen followed hard after him.","Goor ma joriyona ma maram labara ka dum ala: Nan ka coli man kulo kay hiɗiyt Gilbowa zaw, nan ɗuw kayni, Sawul ka deŋ tuwam tam kawayta valamu, ɗuw na kayni, keke-ma-duura hiɗi sa ɓey kay kulumayna goboy co talamu. ","Ndôman é nga Kañete nye mam mete é nga yalane na: Me too nkôle Gilbôa: Saül ki a yeʼe akoñe dé yôp, nde bevagoñ a bebebe bikabela bi nga bametane nye. ","Gawla tuwa, a mbiɗaŋ di: «Ya a muwã Gilboˀa gurjik kine, keɗ na, Sawulo, naŋ dilak ti ziwit naŋ. Mesene naŋ misi mota ngi vurumoy ati misi pilisey ngasl ngasl gweˀ a cikeˀe. ","O jaabi: “Mi ɗonno dow hooseere Gilbo'a. Mi yi'i Sawulu ɗon tuggi dow labbo mum, mootaaji pucci Filisti'en e wa'iiɓe pucci ɗon taasna mo, ɓe ndaayaaki sam. ","O jaabi: “Mi ɗonno dow hooseere Gilbo'a. Mi yi'i Sawulu ɗon tuggi dow labbo mum, mootaaji pucci Filisti'en e wa'iiɓe pucci ɗon taasna mo, ɓe ndaayaaki sam. ","Betom'i kifa nú: «Mi yara so kɔ‘m nɛnɛ sɔɔ géè si zu kaya Gilboa; mi zɔka Saul nɛ ɛk tɛ nɛ̀ sɛ́ɛ̀ kɔ‘i, ɓɛɛ o keekee-biro in wi-daŋ-nyaŋa nasi nɛ́ a̧.  ","Betom'i kifa nú: «Mi yara so kɔ‘m nɛnɛ sɔɔ géè si zu kaya Gilboa; mi zɔka Saul nɛ ɛk tɛ nɛ̀ sɛ́ɛ̀ kɔ‘i, ɓɛɛ o keekee-biro in wi-daŋ-nyaŋa nasi nɛ́ a̧.  ","«'Ya dzeme ɗa dzeme ghəa ghweme ta Gilbowa gəmə gəmə ke mempɛhweta shɛ. Nda nakɛ Sawəl 'ya medɛŋe te megha ta ŋkɛ, terasle yɛ ka gədəwəa yɛ wəmata gədəwə le yɛ ka gədəwə yite. ",Weel ma joçoç se maga hay fer waçaçren ne Dafid la kal ferge gano: Ndi hay mbi wo ti huuli ma Gilbowan caw koë lay. Sawul hay de oole deñ de deñge de manjaw äe no. Kola pus durgin wo de jar piirin hebn wo we go mañ mañ yaw. 
2SA.1.7," Il se retourna et, m'ayant aperçu, il m'appela, et je dis: « Me voici. » ","And when he looked behind him, he saw me, and called unto me. And I answered, Here am I.","Nam muɗ iram kayni, nam wanu, nam ka yanu. Nan ala nanis zawni. ","Eyoñ a Kôñelan, nde a yene ma a loone ma. Me na: Ma nyô! ","A mbuɗo hiri pulaˀ na, a puriy. A ziliy ng'avaŋ, yo yi zilaŋ mi: ‹Y'ani!› ","O wayliti, o yi'i yam, o ewni yam. Mi nooti: Na'am. ","O wayliti, o yi'i yam, o ewni yam. Mi nooti: Na'am. ","A̧ zika tɛ-a, ɓɛɛ a̧ zɔk am. A̧ saa'm, ɓɛɛ mi kɔ̧ sara. ","A̧ zika tɛ-a, ɓɛɛ a̧ zɔk am. A̧ saa'm, ɓɛɛ mi kɔ̧ sara. ","Pa zhɛrete geva, nakɛ ɗa ba'a hekakɛ ɗa. Ma 'ya zhɛnete nda: Maze yawe. ","Se raw mbuë nen äe no kay nen äe raw baa mege, se kal ëee ndi. Ndi kal ga: Ndi la! "
2SA.1.8, Et il me dit: « Qui es-tu? » Je lui répondis: « Je suis un Amalécite. » ,"And he said unto me, Who art thou? And I answered him, I am an Amalekite.",Nam ka di tan ala naŋ naŋ mi sa marige? Nan hotom dit ala nan mi sa ma Amalekŋa. ,Nde a jô ma na: Ô ne za? Nde ma yalane nye na: Me ne mone Amalésite. ,A ɓiy na: ‹I ka waka?› Yi mbiɗaŋ di: ‹Yi mbur Amalek.› ,O ƴami yam: An moy? Mi jaabi: Mi Amalekiijo. ,O ƴami yam: An moy? Mi jaabi: Mi Amalekiijo. ,"A̧ aka'm'e, mi nɛ́ ge bíí ge? Ɓɛɛ mi tɔ̧ ha̧ a̧‘e, mi nɛ́ be Amalɛk. ","A̧ aka'm'e, mi nɛ́ ge bíí ge? Ɓɛɛ mi tɔ̧ ha̧ a̧‘e, mi nɛ́ be Amalɛk. ",Pa 'yɛwete va 'ya nde wa nde wa 'ya. Ma 'ya zhɛnete nda: Nde Amalɛk 'ya. ,Se day wii me gano: Ndo diñ wosela? Ndi kal ferge ne hen ga: Ndi diñ je Amalesidi. 
2SA.1.9," Et il me dit: « Approche-toi donc de moi et donne-moi la mort; car je suis pris de vertige, et ma vie est encore tout entière en moi. ","He said unto me again, Stand, I pray thee, upon me, and slay me: for anguish is come upon me, because my life is yet whole in me.","Nala nam dan ala: Naŋaya, can goy mati, kay nan ka iri man zaw may, iran ka tuwuranu. ",Nde a jô me na: Tebeʼe ma fefel a wôé ma; amu bijôñ bi biya ma akôsa bo me ngenan me vee. ,"A ɓiy na: ‹Gurjoho nga ciki ɗu aka. Da ki ngum na, tikiy is wãˀ si, ko da y'ada musuwun a ruŋ kwana, lesl inga ya ta wãˀa.› ","O wi'i yam: Ɓadita, mbaram! Giilol naŋngi yam, ammaa poofɗe am ta'aay tawon. ","O wi'i yam: Ɓadita, mbaram! Giilol naŋngi yam, ammaa poofɗe am ta'aay tawon. ","A̧ tɔ̧ɔ̧ ha̧‘m: ‹Mi ai nú‘m ha̧ mɛ, mɛ̀ dúk katɛ‘m, a̧ mɛ̀ gbɛ́‘m wen yí‘m zik zik, kóó nɛ̀ oi ŋgai nɛ ɓɔna tɛ‘m'i.› ","A̧ tɔ̧ɔ̧ ha̧‘m: ‹Mi ai nú‘m ha̧ mɛ, mɛ̀ dúk katɛ‘m, a̧ mɛ̀ gbɛ́‘m wen yí‘m zik zik, kóó nɛ̀ oi ŋgai nɛ ɓɔna tɛ‘m'i.› ","Ma ke sha 'ya: Nde peslekɛ ɗa. Ya kwela nza 'ya mba te ghweme ne, kafefa mte 'ya mbe geva ta ɗa. ","Sawul day ga: Ale see äi la day ni ndo 'war me go werga see äi dañ me go, ba de maga ndi mbi tenen deñ ëa mo äuy no. "
2SA.1.10," Je m'approchai de lui et je lui donnai la mort, car je savais bien qu'il ne survivrait pas à sa défaite. J'ai pris le diadème qui était sur sa tête et le bracelet qu'il avait au bras, et je les apporte ici à mon seigneur. »","So I stood upon him, and slew him, because I was sure that he could not live after that he was fallen: and I took the crown that was upon his head, and the bracelet that was on his arm, and have brought them hither unto my lord.","Nan ma talamu, nan cum goy mati, kay nan wi ŋaa'a ŋolo ala nam ma mus iri loɗi. Nan pat bogoray ta kalamta goyo, hiɗi way ta ɓalamta, nan maraŋgi yawni.","Nde ma tebe nye bebé a wôé nye, me tukaʼa fe yeme na a nji bo nguleya nyiñe bita bite. Me nyoñ ékate duma ja too nye nlô a akom da too nye wo a me zuya biôm bite e be masa wom.","Yi girjih nga a cikeˀe so, joˀ yi tikaŋ is wãˀ, vur mike na, a tikakaŋ ˀay le, yi si na le, naŋ anta sa ndir ti siifa ta. Naŋ kanah kumani, loppol ngi hirnga naŋ ati ɓalaŋ ngi hirbazla naŋ na, yi suw t'ani.» ","Mi anndi o yeeɗataa ɓaawo konne'en njaali mo. Ngam maajum mi ɓaditi mo, mi mbari mo. Mi hoo'i woronnde laamu wonnde dow hoore maako e jawo haa juŋngo maako. Ndaa, mi waddani ma ɗum, barkaama .”","Mi anndi o yeeɗataa ɓaawo konne'en njaali mo. Ngam maajum mi ɓaditi mo, mi mbari mo. Mi hoo'i woronnde laamu wonnde dow hoore maako e jawo haa juŋngo maako. Ndaa, mi waddani ma ɗum, barkaama .”","Mi ɓɔna katɛ a̧ ɓɛɛ mi gbɛ a̧, wen mi iŋa a̧ beka kpasi ɗoŋ yoo nù kɔ̧-a̧ na. Mi baa  laasɔ̧i̧-wan  n'aa guu zu a̧ in káná nɛ duka so er-a. Nyaa, mɔɔ nɔ‘i lɛŋ nɛ́ mɔ'ɔ n'am kai tɛnɛ h’ɛ́nɛ́'ɛ.»","Mi ɓɔna katɛ a̧ ɓɛɛ mi gbɛ a̧, wen mi iŋa a̧ beka kpasi ɗoŋ yoo nù kɔ̧-a̧ na. Mi baa  laasɔ̧i̧-wan  n'aa guu zu a̧ in káná nɛ duka so er-a. Nyaa, mɔɔ nɔ‘i lɛŋ nɛ́ mɔ'ɔ n'am kai tɛnɛ h’ɛ́nɛ́'ɛ.»","Pa 'ya hendave nda geva ba'a peslekɛ ŋkɛ, kwa nza ŋkɛ nahe 'ya keɗepe kaɗema ŋkɛ kanzate nza teghweme va ɗa nya ɗate ŋkɛ mbeli. Kwa sebe ta ŋkɛ gɛ nde sleke ɗa, pa 'ya kelete derə meghea ŋkɛ ba'a takase mɓəa ŋkɛ. Pa 'ya fəke ŋa hɛ teke.»","Ndi raw ya'ge le see äe, ndi raw 'warge äe go de koge ti äi cwaçy ga aà hay joñ tenen caw gaa so. Ndi hoo tilgi maga hay de kañge ti äe wo le de cen maga hay do äe mono, day ndi a de äaara ne wañ äin la so."
